#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
2560, 33554.432,   0.090,   0.000,180.629, 65536, 157286400, 52428800,6,2, 50.432129, 114.529053, 7.832031
2560, 33554.432,   0.105,   0.000,180.122, 65536, 157286400, 52428800,6,2, 25.164062, 114.201904, 7.836182
2560, 33554.432,   0.105,   0.000,180.122, 65536, 157286400, 52428800,6,2, 50.260010, 114.201904, 7.823975
2560, 33554.432,   0.113,   0.000,180.156, 65536, 157286400, 52428800,6,2, 25.129883, 114.276123, 7.835938
2560, 33554.432,   0.113,   0.000,180.156, 65536, 157286400, 52428800,6,2, 50.223877, 114.276123, 7.819092
2560, 33554.432,   0.112,   0.000,180.702, 65536, 157286400, 52428800,6,2, 25.350098, 114.577148, 7.862061
2560, 33554.432,   0.112,   0.000,180.702, 65536, 157286400, 52428800,6,2, 50.430908, 114.577148, 7.830811
2560, 33554.432,   0.094,   0.000,180.361, 65536, 157286400, 52428800,6,2, 25.361816, 114.223145, 7.880859
2560, 33554.432,   0.094,   0.000,180.361, 65536, 157286400, 52428800,6,2, 50.437744, 114.223145, 7.819092
2688, 38843.449,   0.084,   0.000,204.730, 65536, 173408256, 57802752,6,2, 27.684082, 132.105225, 8.649902
2688, 38843.449,   0.084,   0.000,204.730, 65536, 173408256, 57802752,6,2, 55.349854, 132.105225, 8.625000
2688, 38843.449,   0.089,   0.000,204.593, 65536, 173408256, 57802752,6,2, 27.705078, 131.941895, 8.661133
2688, 38843.449,   0.089,   0.000,204.593, 65536, 173408256, 57802752,6,2, 55.351074, 131.941895, 8.639160
2688, 38843.449,   0.096,   0.000,204.636, 65536, 173408256, 57802752,6,2, 27.916016, 131.778076, 8.659912
2688, 38843.449,   0.096,   0.000,204.636, 65536, 173408256, 57802752,6,2, 55.578857, 131.778076, 8.618896
2688, 38843.449,   0.116,   0.000,204.697, 65536, 173408256, 57802752,6,2, 27.697021, 132.059082, 8.662842
2688, 38843.449,   0.116,   0.000,204.697, 65536, 173408256, 57802752,6,2, 55.350098, 132.059082, 8.625000
2688, 38843.449,   0.120,   0.000,204.344, 65536, 173408256, 57802752,6,2, 27.686035, 131.724121, 8.641113
2688, 38843.449,   0.120,   0.000,204.344, 65536, 173408256, 57802752,6,2, 55.338135, 131.724121, 8.640137
2816, 44660.949,   0.105,   0.000,231.270, 65536, 190316544, 63438848,6,2, 30.388916, 151.602051, 9.475098
2816, 44660.949,   0.105,   0.000,231.270, 65536, 190316544, 63438848,6,2, 60.721680, 151.602051, 9.471191
2816, 44660.949,   0.107,   0.000,231.574, 65536, 190316544, 63438848,6,2, 30.601807, 151.673096, 9.490967
2816, 44660.949,   0.107,   0.000,231.574, 65536, 190316544, 63438848,6,2, 60.955078, 151.673096, 9.454834
2816, 44660.949,   0.091,   0.000,231.290, 65536, 190316544, 63438848,6,2, 30.428223, 151.554932, 9.481934
2816, 44660.949,   0.091,   0.000,231.290, 65536, 190316544, 63438848,6,2, 60.775146, 151.554932, 9.478027
2816, 44660.949,   0.085,   0.000,231.373, 65536, 190316544, 63438848,6,2, 30.597900, 151.437012, 9.510986
