size,dsetmatrix,cudaMemcpy,chunktime,chunk_nosync,chunktimestream,chunkstreams_ nosync,chunkno,chunksize,streams,totchunks,Single Stream Chunking nosync,Stream Chunking,Stream Chunking nosync,Stream Chunk size
2688,9.48584,9.211182,9.295166,9.277832,9.61792,9.333739999999999,8,7225344,2,16,1.0072357706101127,1.0441569822418013,1.0133053499540012,3612672.0
2688,9.611816000000001,9.239746,9.280028999999999,9.284912,9.655028999999999,9.386963,8,7225344,2,16,1.0048882296115067,1.0449452831279127,1.0159330137430185,3612672.0
2688,9.481933999999999,9.224121,9.293944999999999,9.278075999999999,9.617188,9.364258,8,7225344,2,16,1.0058493378393452,1.0426129492447032,1.015192450315862,3612672.0
2688,9.548828,9.226807,9.288818,9.279053,9.635742,9.368896000000001,8,7225344,2,16,1.0056624138773032,1.0443203157928846,1.015399585143593,3612672.0
2752,9.938965,9.652832,9.750977,9.733153999999999,10.082031,9.811767999999999,8,7573504,2,16,1.0083210813158252,1.0444635315314719,1.0164652197406936,3786752.0
2752,9.972168,9.668213,9.759766,9.734863,10.084717,9.800293,8,7573504,2,16,1.0068937248279493,1.0430797294184562,1.013661262944869,3786752.0
2752,9.921875,9.651855,9.744873,9.728027,10.083984,9.826903999999999,8,7573504,2,16,1.0078919544481348,1.0447716008995163,1.0181363064405753,3786752.0
2752,9.979004,9.667969,9.731200999999999,9.735107000000001,10.063721000000001,9.824950999999999,8,7573504,2,16,1.0069443747699234,1.0409343472243242,1.0162373296811356,3786752.0
2752,9.920898,9.667236,9.752930000000001,9.724121,10.076172,9.812988,8,7573504,2,16,1.0058843086069276,1.0423012327411887,1.0150769051257258,3786752.0
2816,10.427978999999999,10.119873,10.188965,10.190186,10.482178,10.208008,8,7929856,2,16,1.0069480120946182,1.0358013386136367,1.0087091013889204,3964928.0
2816,10.447754,10.12085,10.190918,10.190918,10.522217,10.282959,8,7929856,2,16,1.0069231339264981,1.039657439839539,1.01601733056018,3964928.0
2816,10.397949,10.109131,10.199950999999999,10.190918,10.530028999999999,10.254883,8,7929856,2,16,1.0080904085623186,1.0416354284062597,1.0144178564903352,3964928.0
2816,10.449950999999999,10.12085,10.188721000000001,10.188721000000001,10.51416,10.281006,8,7929856,2,16,1.006706057297559,1.0388613604588548,1.015824362578242,3964928.0
2816,10.375,10.106200999999999,10.198975,10.211914,10.526855,10.269287,8,7929856,2,16,1.0104602115077665,1.0416233557990784,1.016137221098215,3964928.0
2880,10.822754,10.582764,10.655028999999999,10.644775,11.019043,10.726074,8,8294400,2,16,1.005859622306611,1.0412254303318114,1.0135418308487274,4147200.0
2880,10.839111,10.621094,10.643066000000001,10.643799000000001,10.991699,10.755127,8,8294400,2,16,1.0021377270552358,1.0348932981856673,1.0126195098169737,4147200.0
2880,10.843017999999999,10.583252,10.674072,10.638183999999999,10.981933999999999,10.709961,8,8294400,2,16,1.0051904650857788,1.0376710296608262,1.011972595946879,4147200.0
2880,10.923096000000001,10.585205,10.656982000000001,10.661864999999999,11.003906,10.746094,8,8294400,2,16,1.0072421837838756,1.039555303841541,1.015199422212418,4147200.0
2880,10.843994,10.588867,10.655028999999999,10.651123,10.995117,10.739014,8,8294400,2,16,1.005879382562837,1.0383657666112909,1.0141797040231026,4147200.0
2944,11.330811,11.044922,11.14502,11.120117,11.473145,11.208984,8,8667136,2,16,1.0068081060237457,1.0387710297999388,1.014854065968053,4333568.0
2944,11.357178,11.058105,11.137207,11.114014,11.516113,11.224121,8,8667136,2,16,1.0050559295647852,1.041418308109753,1.0150130605560357,4333568.0
2944,11.468017999999999,11.065918,11.119873,11.112305000000001,11.498778999999999,11.214111,8,8667136,2,16,1.0041918799687475,1.0391165920441485,1.013391839700963,4333568.0
2944,11.335938,11.043213,11.135986,11.126953,11.488281,11.131103999999999,8,8667136,2,16,1.0075829380452954,1.0403024011218476,1.007958825026738,4333568.0
2944,11.373047,11.058105,11.135010000000001,11.112793,11.499756,11.197998,8,8667136,2,16,1.0049455128161653,1.0399391215764364,1.0126507208965732,4333568.0
3008,11.798096000000001,11.541992,11.621094,11.612061,11.981933999999999,11.687012,8,9048064,2,16,1.0060707891670693,1.0381166439900493,1.012564555581047,4524032.0
3008,11.8479,11.542969,11.628906,11.596924000000001,11.969238,11.708008,8,9048064,2,16,1.0046742740104389,1.0369288871866502,1.0142977946141933,4524032.0
3008,11.89209,11.543944999999999,11.609131,11.611816000000001,11.966797,11.688965,8,9048064,2,16,1.0058793592658317,1.0366297656477055,1.012562429914557,4524032.0
3008,11.804688,11.542969,11.60791,11.604248,11.969971000000001,11.691895,8,9048064,2,16,1.0053087728122636,1.0369923890465271,1.0129018799236142,4524032.0
3008,11.800049000000001,11.528808999999999,11.621094,11.609131,11.955078,11.695801,8,9048064,2,16,1.0069670683242302,1.0369742442606171,1.0144847572719784,4524032.0
3072,12.308838,12.039062,12.0979,12.112061,12.489989999999999,12.224121,8,9437184,2,16,1.006063512257018,1.037455409732087,1.0153715463879163,4718592.0
3072,12.371094,12.045898,12.119873,12.104004,12.474121,12.173096000000001,8,9437184,2,16,1.0048237167540353,1.035549279929151,1.0105594452152926,4718592.0
3072,12.359131,12.077881,12.128174000000001,12.126953,12.479004,12.197998,8,9437184,2,16,1.004062964356082,1.0332113720941611,1.009945204792132,4718592.0
3072,12.308105,12.023926,12.094971000000001,12.109131,12.47998,12.204102,8,9437184,2,16,1.0070862877898616,1.0379288761424512,1.0149847894938808,4718592.0
3072,12.278075999999999,12.032959,12.099121,12.106689,12.494141,12.177002,8,9437184,2,16,1.0061273374238207,1.0383265662253152,1.011970704795055,4718592.0
3136,12.789795,12.544922,12.618896000000001,12.61084,13.020996,12.697021000000001,8,9834496,2,16,1.0052545563854443,1.0379495384666402,1.0121243480031203,4917248.0
3136,12.813965,12.543944999999999,12.598877,12.608887,12.981200999999999,12.688965,8,9834496,2,16,1.0051771591791896,1.034857933449166,1.0115609563020247,4917248.0
3136,12.988037,12.541992,12.629883,12.605957,12.976807,12.703125,8,9834496,2,16,1.0051000670387926,1.0346687352375923,1.0128474806872783,4917248.0
3136,12.820801,12.543944999999999,12.614989999999999,12.583984,12.994141,12.708984,8,9834496,2,16,1.0031918985614174,1.0358895068497194,1.0131568657228647,4917248.0
3136,12.846924000000001,12.552002,12.621094,12.619141,12.98877,12.690186,8,9834496,2,16,1.0053488678539089,1.0347966802427215,1.0110089211266857,4917248.0
3200,13.3479,13.062012,13.137939000000001,13.129883,13.51416,13.199707,8,10240000,2,16,1.0051960601475485,1.0346154941520496,1.0105416378426233,5120000.0
3200,13.314209,13.065186,13.145995999999998,13.120117,13.524901999999999,13.224854,8,10240000,2,16,1.0042043794860631,1.0351863341249026,1.0122208746205374,5120000.0
3200,13.564941000000001,13.059814,13.135742,13.12915,13.568848000000001,13.23291,8,10240000,2,16,1.0053091108341972,1.038977124789067,1.0132540938178753,5120000.0
3200,13.320801000000001,13.086914,13.107178,13.126953,13.526855,13.213135000000001,8,10240000,2,16,1.003059468412492,1.033616863379709,1.0096448253576054,5120000.0
3200,13.334960999999998,13.059082,13.145995999999998,13.113037,13.538085999999998,13.223876999999998,8,10240000,2,16,1.0041316074131397,1.0366797604915872,1.01261918716798,5120000.0
3264,13.988037,13.586914000000002,13.670898000000001,13.653076,14.048096,13.745117,8,10653696,2,16,1.0048695384397075,1.03394310142833,1.0116437772403652,5326848.0
3264,13.859131,13.585693,13.675781,13.656006,14.075928,13.746094,8,10653696,2,16,1.0051755180983406,1.0360846516994018,1.0118066115582032,5326848.0
3264,13.850098000000001,13.585938,13.664062,13.647948999999999,14.072998000000002,13.743896,8,10653696,2,16,1.0045643517584135,1.0358503034534678,1.0116265803656692,5326848.0
3264,13.967041,13.619141,13.657959,13.656006,14.044922,13.727051000000001,8,10653696,2,16,1.0027068520694513,1.0312634254979811,1.0079234072104841,5326848.0
3264,13.855957,13.583984,13.648926000000001,13.651855,14.040039000000002,13.754883,8,10653696,2,16,1.0049963987001163,1.0335729930188378,1.012580918823226,5326848.0
3328,14.381835999999998,14.12207,14.197998000000002,14.183838,14.581055,14.281982000000001,8,11075584,2,16,1.0043738630384922,1.0325012551276123,1.011323552425388,5537792.0
3328,14.452881,14.114014000000001,14.183105,14.202881,14.615967000000001,14.289062,8,11075584,2,16,1.0062963661506925,1.0355641563059241,1.012402424994052,5537792.0
3328,14.423096,14.123779,14.194092000000001,14.191895,14.589110999999999,14.269043,8,11075584,2,16,1.0048227885752106,1.0329467064020188,1.0102850660577456,5537792.0
3328,14.428710999999998,14.12207,14.216797,14.183838,14.600098000000001,14.259276999999999,8,11075584,2,16,1.0043738630384922,1.03384971183403,1.0097157852920995,5537792.0
3328,14.374023000000001,14.123047,14.204834,14.17627,14.596924,14.286133,8,11075584,2,16,1.0037685210563982,1.0335534534438637,1.0115475081262564,5537792.0
3392,14.923096,14.670166,14.755126999999998,14.738281,15.175781,14.822021,8,11505664,2,16,1.0046430967447812,1.0344655268386194,1.010351280278628,5752832.0
3392,14.924072,14.668945,14.746826,14.743164000000002,15.14502,14.837891,8,11505664,2,16,1.0050596004007106,1.032454617561113,1.0115172563534733,5752832.0
3392,14.938721,14.668945,14.74707,14.732178,15.160156,14.829834,8,11505664,2,16,1.0043106712854946,1.033486457274194,1.0109680007662445,5752832.0
3392,14.984863,14.668945,14.74707,14.72998,15.176025,14.831055,8,11505664,2,16,1.0041608309254686,1.0345682664976927,1.0110512378361225,5752832.0
3392,14.997803,14.667969,14.745117,14.735107000000001,15.158935999999999,14.833984,8,11505664,2,16,1.004577184475915,1.0334720505613286,1.0113181995407816,5752832.0
3456,15.550049,15.228271,15.303954999999998,15.287842000000001,15.733887,15.37915,8,11943936,2,16,1.0039118689180144,1.0332024561422632,1.0099078221027193,5971968.0
3456,15.526855,15.226073999999999,15.310058999999999,15.294189000000001,15.713135000000001,15.371094,8,11943936,2,16,1.0044735760511871,1.0319886137424528,1.0095244512800872,5971968.0
3456,15.483154,15.227051000000001,15.312012,15.293945,15.749023000000001,15.407715,8,11943936,2,16,1.004393102774792,1.0342792573558728,1.011864674256361,5971968.0
3456,15.497803,15.236816000000001,15.303710999999998,15.296142999999999,15.737060999999999,15.380126999999998,8,11943936,2,16,1.0038936612478617,1.0328313343155155,1.0094055739729348,5971968.0
3456,15.486084,15.227051000000001,15.303954999999998,15.294189000000001,15.739745999999998,15.387207,8,11943936,2,16,1.0044091268887192,1.0336700126636469,1.0105178606152956,5971968.0
3520,16.177979,15.794922,15.867188,15.87207,16.282227,15.983887,8,12390400,2,16,1.0048843546046002,1.030852004207428,1.0119636551544857,6195200.0
3520,16.081055,15.794922,15.898926000000001,15.867920000000002,16.327148,15.935058999999999,8,12390400,2,16,1.0046216119332532,1.033696019518172,1.0088722818637534,6195200.0
3520,16.099121,15.794922,15.884276999999999,15.862060999999999,16.321045,15.966064000000001,8,12390400,2,16,1.0042506699305005,1.0333096295125739,1.0108352545204087,6195200.0
3520,16.075928,15.796142999999999,15.876221,15.859863,16.293945,15.96582,8,12390400,2,16,1.004033896122617,1.0315141487387143,1.0107416728248158,6195200.0
3520,16.049072,15.794922,15.874756,15.854004000000002,16.300781,15.935791,8,12390400,2,16,1.0037405692791646,1.0320266855385547,1.0089186258722898,6195200.0
3584,16.639893,16.374023,16.446289,16.444092,16.902832,16.523926,8,12845056,2,16,1.0042792782201417,1.0322956062783104,1.0091549279001255,6422528.0
3584,16.633057,16.397949,16.449951000000002,16.442871,16.888672,16.555176,8,12845056,2,16,1.0027394889446235,1.0299258767056783,1.0095882113061823,6422528.0
3584,16.634033,16.372803,16.449951000000002,16.449951000000002,16.864258,16.528076000000002,8,12845056,2,16,1.0047119604382952,1.030016546342126,1.0094835930048143,6422528.0
3584,16.704102,16.387939000000003,16.445312,16.445068,16.88501,16.533935999999997,8,12845056,2,16,1.0034860393366118,1.0303315139261866,1.008908807873888,6422528.0
3584,16.645020000000002,16.374268,16.453857,16.435059,16.87793,16.552001999999998,8,12845056,2,16,1.003712593442345,1.0307593597466462,1.0108544699524886,6422528.0
3648,17.216064000000003,16.959961,17.041748000000002,17.04126,17.500244,17.143066,8,13307904,2,16,1.00479358413619,1.0318563822169167,1.0107963102037794,6653952.0
3648,17.23291,16.962891,17.042969,17.022949,17.489014,17.108154000000003,8,13307904,2,16,1.003540552138194,1.0310161162976288,1.0085635756310645,6653952.0
3648,16.998779000000003,16.985107,17.040039,17.041992,17.481934,17.11499,8,13307904,2,16,1.0033491104883827,1.029250743018575,1.0076468755834156,6653952.0
3648,17.295166000000002,16.968018,17.034912,17.030029000000003,17.480957,17.134033,8,13307904,2,16,1.0036545812245132,1.0302297534102096,1.0097839948071718,6653952.0
3648,16.999023,16.969970999999997,17.044922,17.010986,17.473876999999998,17.081055,8,13307904,2,16,1.0024169163282601,1.0296939812095143,1.0065459157237218,6653952.0
3712,17.980713,17.572754,17.640869,17.628906,18.087891,17.71582,8,13778944,2,16,1.0031954012444493,1.0293145286162886,1.0081413533701093,6889472.0
3712,17.852051,17.575928,17.641113,17.632812,18.096923999999998,17.707031,8,13778944,2,16,1.003236472065657,1.0296425884311768,1.007459236291819,6889472.0
3712,17.88501,17.562012,17.657227,17.633057,18.084961,17.702881,8,13778944,2,16,1.0040453793107533,1.0297772829217973,1.0080212335579775,6889472.0
3712,17.822021,17.563965,17.654297,17.631104,18.105957,17.730957,8,13778944,2,16,1.0038225423473572,1.030858180371004,1.0095076481876388,6889472.0
3712,17.604979999999998,17.563232,17.63916,17.641113,18.072998000000002,17.7229,8,13778944,2,16,1.0044343205168618,1.0290246123264786,1.0090910374582538,6889472.0
3776,18.438965,18.170166000000002,18.270020000000002,18.244873000000002,18.686035,18.346923999999998,8,14258176,2,16,1.0041115199497903,1.0283909899337187,1.0097279243348682,7129088.0
3776,18.442139,18.170166000000002,18.25708,18.25,18.704102,18.305908,8,14258176,2,16,1.0043936857814066,1.029385312165007,1.0074705976819363,7129088.0
3776,18.442383,18.177001999999998,18.27124,18.239014,18.739014,18.340088,8,14258176,2,16,1.0034115636891057,1.0309188500942017,1.008972106621323,7129088.0
3776,18.427246,18.172852,18.248047,18.223145000000002,18.737060999999997,18.310791000000002,8,14258176,2,16,1.0027674797549666,1.0310468054216255,1.0075903881239996,7129088.0
3776,18.426758,18.185791000000002,18.246826000000002,18.231201000000002,18.718018,18.328857,8,14258176,2,16,1.0024970043920554,1.029266090212958,1.0078669110406029,7129088.0
3840,19.046143,18.805908,18.864746,18.858887,19.363770000000002,18.953125,8,14745600,2,16,1.002817146611586,1.0296641885092708,1.0078282314259965,7372800.0
3840,19.040039,18.811035,18.897949,18.861083999999998,19.383789,18.955078,8,14745600,2,16,1.0026606191525345,1.0304477664307148,1.0076573670720403,7372800.0
3840,19.062988,18.789795,18.884033,18.858887,19.360107,18.940918,8,14745600,2,16,1.0036771023845656,1.0303522204473226,1.0080428232452774,7372800.0
3840,19.045166000000002,18.789062,18.887939000000003,18.859863,19.35376,18.958008,8,14745600,2,16,1.0037682030108794,1.030054613689603,1.0089917208214012,7372800.0
3840,19.046143,18.807129,18.886963,18.862060999999997,19.368896,18.957031,8,14745600,2,16,1.0029208073172677,1.0298698966758828,1.0079704882122094,7372800.0
3904,19.689941,19.435303,19.5,19.489258,20.00415,19.596191,8,15241216,2,16,1.0027761337191399,1.0292687487300813,1.0082781318099336,7620608.0
3904,19.696045,19.427001999999998,19.536865,19.48999,19.967041000000002,19.585938,8,15241216,2,16,1.0032422913221506,1.02779837053602,1.0081811902835034,7620608.0
3904,19.696045,19.4729,19.520020000000002,19.48291,19.988037,19.584961,8,15241216,2,16,1.000514047727868,1.026454046392679,1.0057547155277335,7620608.0
3904,19.673095999999997,19.427001999999998,19.508301,19.50708,20.01001,19.58374,8,15241216,2,16,1.0041219947370161,1.0300101889112898,1.008068048791059,7620608.0
3904,19.675048999999998,19.421875,19.496826000000002,19.505859,20.023926,19.563965,8,15241216,2,16,1.004324196299276,1.030998603378922,1.0073159774738536,7620608.0
3968,20.323975,20.073975,20.144043,20.124023,20.646729,20.229248000000002,8,15745024,2,16,1.0024931783565536,1.0285321666486085,1.0077350400207234,7872512.0
3968,20.322021,20.063232,20.148193,20.12207,20.635254,20.234131,8,15745024,2,16,1.0029326282026745,1.0285109597496556,1.008518019429771,7872512.0
3968,20.335938,20.09082,20.13501,20.121826000000002,20.668945,20.214111,8,15745024,2,16,1.0015432919114302,1.0287755800908076,1.006136683321039,7872512.0
3968,20.321776999999997,20.076904000000003,20.140869,20.128906,20.660156,20.414795,8,15745024,2,16,1.002590140392164,1.0290508935042972,1.01682983591494,7872512.0
3968,20.31665,20.073975,20.133057,20.140869,20.636719,20.214111,8,15745024,2,16,1.003332374380261,1.028033511051,1.0069809791035407,7872512.0
4032,21.051025,20.712891,20.814208999999998,20.781982,21.266845999999997,20.879883,8,16257024,2,16,1.0033356521791188,1.0267444559042964,1.0080622255966103,8128512.0
4032,20.994873000000002,20.723876999999998,20.788086,20.772705,21.288086,20.853271,8,16257024,2,16,1.0023561228432305,1.0272250699036674,1.006243715883857,8128512.0
4032,21.002197,20.715088,20.818848000000003,20.793945,21.294678,20.875244,8,16257024,2,16,1.0038067422161083,1.0279791232361648,1.0077313695215775,8128512.0
4032,21.033935999999997,20.715088,20.804199,20.781982,21.286865,20.886963,8,16257024,2,16,1.0032292404454182,1.027601958533799,1.00829709243813,8128512.0
4032,20.977051,20.729979999999998,20.803955,20.781982,21.291992,20.892822,8,16257024,2,16,1.0025085407704204,1.0271110729484545,1.0078553862570057,8128512.0
4096,21.708984,21.376953,21.461182,21.443115,21.966064000000003,21.534423999999998,8,16777216,2,16,1.0030950154589384,1.0275582305859963,1.007366391271946,8388608.0
4096,21.646973000000003,21.395020000000002,21.453857,21.457275,21.975098000000003,21.568115,8,16777216,2,16,1.0029097892874135,1.0271127580156503,1.0080904341290635,8388608.0
4096,21.698975,21.403076000000002,21.454833999999998,21.445068,21.9729,21.645996,8,16777216,2,16,1.001961960981683,1.0266234629078548,1.0113497704722443,8388608.0
4096,21.640869,21.390137,21.455810999999997,21.458984,22.026123000000002,21.577881,8,16777216,2,16,1.0032186329615373,1.0297326753914668,1.008777129384445,8388608.0
4096,21.655029000000003,21.375244,21.480225,21.445801,21.98999,21.521973000000003,8,16777216,2,16,1.0033008746005425,1.0287597184855528,1.0068644362609382,8388608.0
128,0.29394499999999996,0.049805,0.07104500000000001,0.040039,0.073975,0.055908000000000006,2,65536,2,4,0.8039152695512498,1.485292641301074,1.1225378978014255,32768.0
128,0.24706999999999998,0.038818,0.046875,0.039062,0.08203099999999999,0.047852,2,65536,2,4,1.0062857437271369,2.1132206708228143,1.2327270853727652,32768.0
128,0.27807600000000005,0.037842,0.047119,0.040039,0.07104500000000001,0.047852,2,65536,2,4,1.0580571851382061,1.877411341895249,1.264520902700703,32768.0
128,0.332031,0.036864999999999995,0.046143,0.037842,0.076904,0.049072000000000005,2,65536,2,4,1.0265021022650211,2.0860979248609794,1.331127085311271,32768.0
128,0.292969,0.046875,0.047852,0.040283,0.07714800000000001,0.048827999999999996,2,65536,2,4,0.8593706666666666,1.6458240000000002,1.041664,32768.0
192,0.308105,0.064941,0.07421900000000001,0.06591799999999999,0.095947,0.07299800000000001,2,147456,2,4,1.0150444249395605,1.4774487611832279,1.1240664603255264,73728.0
192,0.365967,0.064941,0.07714800000000001,0.06518600000000001,0.105225,0.075195,2,147456,2,4,1.0037726551793167,1.6203169030350626,1.1578971681988266,73728.0
192,0.541992,0.07299800000000001,0.069092,0.063965,0.106689,0.075928,2,147456,2,4,0.8762568837502396,1.4615331926902106,1.040138085974958,73728.0
192,0.08984400000000001,0.072021,0.075195,0.065674,0.104004,0.076172,2,147456,2,4,0.9118729259521527,1.4440788103469822,1.057635967287319,73728.0
192,0.33007800000000004,0.06518600000000001,0.072754,0.06591799999999999,0.091797,0.07470700000000001,2,147456,2,4,1.0112294050869817,1.4082318289203202,1.146058969717424,73728.0
256,0.362793,0.10913099999999999,0.110107,0.102051,0.14111300000000002,0.112061,2,262144,2,4,0.9351238419880695,1.2930606335505037,1.0268484665218867,131072.0
256,0.397949,0.107178,0.10497999999999999,0.10082999999999999,0.15087899999999999,0.112061,2,262144,2,4,0.9407714269719532,1.4077422605385432,1.0455597230774973,131072.0
256,0.355957,0.10888699999999998,0.105957,0.10180700000000001,0.159912,0.10986300000000002,2,262144,2,4,0.9349784639121294,1.4686050676389286,1.0089634207940346,131072.0
256,0.37085,0.10790999999999999,0.105957,0.102051,0.147949,0.10986300000000002,2,262144,2,4,0.9457047539616348,1.3710406820498564,1.0180984153461219,131072.0
256,0.406982,0.101074,0.10693399999999999,0.103027,0.151855,0.10986300000000002,2,262144,2,4,1.019322476601302,1.5024140728575104,1.0869560915764689,131072.0
320,0.38916,0.14819300000000002,0.153076,0.148926,0.190918,0.15625,2,409600,2,4,1.004946252522049,1.2883064652176552,1.0543682900002023,204800.0
320,0.397949,0.155029,0.153076,0.14917,0.196045,0.15918,2,409600,2,4,0.9622070709351154,1.2645698546723516,1.0267756355262563,204800.0
320,0.421875,0.153076,0.151855,0.14819300000000002,0.17993199999999998,0.157959,2,409600,2,4,0.9681008126682172,1.175442263973451,1.0318991873317829,204800.0
320,0.405029,0.153809,0.153076,0.149902,0.192139,0.157959,2,409600,2,4,0.9745983655052696,1.249205183051707,1.0269815160361226,204800.0
320,0.47387700000000005,0.146729,0.151123,0.147949,0.189209,0.158203,2,409600,2,4,1.0083146480927423,1.2895133204751617,1.0781985837837103,204800.0
384,0.48901400000000006,0.20581100000000002,0.21093800000000001,0.207031,0.251221,0.21411100000000002,2,589824,2,4,1.0059277686809742,1.2206393244287235,1.0403282623377759,294912.0
384,0.461182,0.20385699999999998,0.208984,0.20483400000000002,0.262207,0.21606399999999998,2,589824,2,4,1.004792575187509,1.2862300534197995,1.059880210147309,294912.0
384,0.458984,0.20483400000000002,0.21093800000000001,0.20605500000000002,0.260254,0.21704099999999998,2,589824,2,4,1.005960924455901,1.270560551470947,1.0595945985529744,294912.0
384,0.48583999999999994,0.204102,0.209961,0.20605500000000002,0.25415,0.21606399999999998,2,589824,2,4,1.0095687450392452,1.2452107279693485,1.0586079509264974,294912.0
384,0.444824,0.198975,0.20874,0.199707,0.243164,0.208252,2,589824,2,4,1.0036788541274029,1.2220831762784268,1.046623947732127,294912.0
448,0.510742,0.26709,0.272949,0.267822,0.298096,0.2771,2,802816,2,4,1.0027406492193642,1.116088209966678,1.0374780036691753,401408.0
448,0.642822,0.266846,0.272949,0.267822,0.305908,0.2771,2,802816,2,4,1.0036575403041454,1.1463840567218544,1.0384266580724462,401408.0
448,0.581055,0.264893,0.272217,0.26709,0.30395500000000003,0.276855,2,802816,2,4,1.0082939149014885,1.1474633153763973,1.0451578561909904,401408.0
448,0.5039060000000001,0.266113,0.272949,0.268311,0.316162,0.276123,2,802816,2,4,1.0082596490964366,1.1880742391390124,1.03761559938823,401408.0
448,0.5268550000000001,0.266113,0.27002,0.26806599999999997,0.297852,0.276123,2,802816,2,4,1.0073389875729484,1.1192688820162864,1.03761559938823,401408.0
512,0.593262,0.35083000000000003,0.355957,0.345947,0.381836,0.35620100000000005,2,1048576,2,4,0.9860815779722372,1.088378986973748,1.0153094091155261,524288.0
512,0.627197,0.349854,0.358154,0.34692399999999995,0.38500999999999996,0.355957,2,1048576,2,4,0.9916250778896338,1.1004876319836274,1.0174444196722061,524288.0
512,0.585938,0.352051,0.361084,0.345947,0.380859,0.35498,2,1048576,2,4,0.9826616030063826,1.0818290531769545,1.008319817299198,524288.0
512,0.5939939999999999,0.35180700000000004,0.353027,0.347168,0.37817399999999995,0.354004,2,1048576,2,4,0.9868137927897965,1.0749473432876546,1.0062449013237371,524288.0
512,0.643066,0.349854,0.348877,0.344971,0.392822,0.355957,2,1048576,2,4,0.9860427492611205,1.1228169464976818,1.0174444196722061,524288.0
576,0.678955,0.43994099999999997,0.447021,0.43603500000000006,0.457031,0.442871,2,1327104,2,4,0.9911215367515191,1.0388461180021868,1.0066599839523938,663552.0
576,0.6818850000000001,0.43994099999999997,0.444824,0.43505900000000003,0.45800799999999997,0.447021,2,1327104,2,4,0.9889030574554316,1.0410668703303398,1.0160930670248967,663552.0
576,0.45410200000000006,0.43994099999999997,0.43603500000000006,0.43481400000000003,0.45874,0.444092,2,1327104,2,4,0.9883461645993441,1.0427307298024053,1.0094353561045686,663552.0
576,0.694092,0.44091800000000003,0.47509799999999996,0.453125,0.463135,0.444092,2,1327104,2,4,1.0276854199647099,1.0503880540145787,1.0071986174299983,663552.0
576,0.677246,0.44091800000000003,0.441162,0.43481400000000003,0.46191400000000005,0.442871,2,1327104,2,4,0.9861561560199402,1.0476188316194848,1.0044293950349044,663552.0
640,0.781982,0.532959,0.541992,0.5349119999999999,0.554199,0.5429689999999999,2,1638400,2,4,1.0036644469837266,1.0398529718045855,1.0187819325689218,819200.0
640,0.967041,0.540039,0.551758,0.5351560000000001,0.5578609999999999,0.547852,2,1638400,2,4,0.9909580604363759,1.033001320275017,1.0144674736454218,819200.0
640,0.780029,0.540039,0.554932,0.5349119999999999,0.5578609999999999,0.544922,2,1638400,2,4,0.990506241215912,1.033001320275017,1.009041939563624,819200.0
640,0.799072,0.538818,0.5578609999999999,0.5351560000000001,0.559082,0.544189,2,1638400,2,4,0.9932036420461084,1.0376082461981595,1.009968115393324,819200.0
640,0.795166,0.540039,0.555176,0.533936,0.5610350000000001,0.549072,2,1638400,2,4,0.9886989643340572,1.0388786735772788,1.0167265697477403,819200.0
704,0.89917,0.64917,0.657227,0.648926,0.677979,0.658203,2,1982464,2,4,0.9996241354344778,1.0443782060169138,1.013914691067055,991232.0
704,0.964111,0.6499020000000001,0.65918,0.651123,0.678955,0.657227,2,1982464,2,4,1.001878744795369,1.044703663013808,1.0112709300786886,991232.0
704,0.9160159999999999,0.648926,0.657959,0.650879,0.676758,0.6521,2,1982464,2,4,1.0030095881502668,1.0428893279048765,1.0048911586220926,991232.0
704,0.893799,0.650146,0.655273,0.655762,0.684082,0.658203,2,1982464,2,4,1.0086380597588849,1.0521975064062532,1.012392601046534,991232.0
704,0.9428709999999999,0.647949,0.6560060000000001,0.6420899999999999,0.677979,0.656982,2,1982464,2,4,0.9909576216646679,1.04634624021335,1.0139409120162235,991232.0
768,1.042969,0.768066,0.783203,0.783936,0.799072,0.781982,2,2359296,2,4,1.020662286834725,1.040368926628701,1.018118234630878,1179648.0
768,1.0751950000000001,0.7612300000000001,0.7851560000000001,0.782959,0.796143,0.7719729999999999,2,2359296,2,4,1.0285445923045595,1.0458639307436648,1.0141126860475806,1179648.0
768,1.070068,0.768311,0.793945,0.780762,0.798096,0.777832,2,2359296,2,4,1.016205677128142,1.038766853526762,1.0123921172546013,1179648.0
768,1.158936,0.769775,0.782959,0.783936,0.7929689999999999,0.7749020000000001,2,2359296,2,4,1.0183962846286252,1.0301308824007014,1.0066603877756488,1179648.0
768,1.025146,0.7700199999999999,0.781982,0.778809,0.7929689999999999,0.798096,2,2359296,2,4,1.0114139892470326,1.0298031219968313,1.036461390613231,1179648.0
832,1.201904,0.906982,0.9130860000000001,0.908691,0.926025,0.902832,2,2768896,2,4,1.0018842711321725,1.0209960065359622,0.9954243854894584,1384448.0
832,1.378174,0.893066,0.918701,0.907959,0.9240719999999999,0.9118649999999999,2,2768896,2,4,1.0166762590894738,1.0347185986254095,1.0210499559942936,1384448.0
832,1.201172,0.898926,0.917969,0.9150389999999999,0.926025,0.903809,2,2768896,2,4,1.0179247235033806,1.0301459741958736,1.0054320377873152,1384448.0
832,1.2529299999999999,0.903809,0.930176,0.9160159999999999,0.9389649999999999,0.911133,2,2768896,2,4,1.013506172211164,1.038897598939599,1.0081034820410064,1384448.0
